time,event,working,spares,broken,repair_queue,busy_repairers,good_machines
11518.594859012976,repair_start,10,2,1,0,1,12
11518.613302685722,repair_finish,10,3,0,0,0,13
11519.673833941382,failure,10,2,0,0,0,12
11519.673833941382,repair_start,10,2,1,0,1,12
11522.990144329113,repair_finish,10,3,0,0,0,13
11541.239454786999,failure,10,2,0,0,0,12
11541.239454786999,repair_start,10,2,1,0,1,12
11544.048027787458,repair_finish,10,3,0,0,0,13
11544.489686376393,failure,10,2,0,0,0,12
11544.489686376393,repair_start,10,2,1,0,1,12
11545.16966317949,repair_finish,10,3,0,0,0,13
11547.232302904637,failure,10,2,0,0,0,12
11547.232302904637,repair_start,10,2,1,0,1,12
11549.063124374665,repair_finish,10,3,0,0,0,13
11549.319482845573,failure,10,2,0,0,0,12
11549.319482845573,repair_start,10,2,1,0,1,12
11549.95629271102,repair_finish,10,3,0,0,0,13
11552.309085990413,failure,10,2,0,0,0,12
11552.309085990413,repair_start,10,2,1,0,1,12
11554.700995355724,repair_finish,10,3,0,0,0,13
11566.4847841574,failure,10,2,0,0,0,12
11566.4847841574,repair_start,10,2,1,0,1,12
11567.220301000618,repair_finish,10,3,0,0,0,13
11572.308012984779,failure,10,2,0,0,0,12
11572.308012984779,repair_start,10,2,1,0,1,12
11573.005153941072,repair_finish,10,3,0,0,0,13
11583.219172640567,failure,10,2,0,0,0,12
11583.219172640567,repair_start,10,2,1,0,1,12
11584.049752346136,repair_finish,10,3,0,0,0,13
11595.890203257628,failure,10,2,0,0,0,12
11595.890203257628,repair_start,10,2,1,0,1,12
11596.736129836634,failure,10,1,1,0,1,11
11596.736129836634,repair_queue,10,1,2,1,1,11
11597.765894425746,repair_finish,10,2,1,1,0,12
11597.765894425746,repair_start,10,2,1,0,1,12
11598.382487056175,failure,10,1,1,0,1,11
11598.382487056175,repair_queue,10,1,2,1,1,11
11598.967122126678,repair_finish,10,2,1,1,0,12
11598.967122126678,repair_start,10,2,1,0,1,12
11602.107093381786,repair_finish,10,3,0,0,0,13
11614.801797023489,failure,10,2,0,0,0,12
11614.801797023489,repair_start,10,2,1,0,1,12
11616.698985713667,repair_finish,10,3,0,0,0,13
11622.234597277999,failure,10,2,0,0,0,12
11622.234597277999,repair_start,10,2,1,0,1,12
11622.78502797079,repair_finish,10,3,0,0,0,13
11649.028389668138,failure,10,2,0,0,0,12
11649.028389668138,repair_start,10,2,1,0,1,12
11649.495701056743,repair_finish,10,3,0,0,0,13
11662.90273773908,failure,10,2,0,0,0,12
11662.90273773908,repair_start,10,2,1,0,1,12
11666.002289798467,repair_finish,10,3,0,0,0,13
11675.133200800694,failure,10,2,0,0,0,12
11675.133200800694,repair_start,10,2,1,0,1,12
11676.452786044616,repair_finish,10,3,0,0,0,13
11683.907208860082,failure,10,2,0,0,0,12
11683.907208860082,repair_start,10,2,1,0,1,12
11685.197235177817,repair_finish,10,3,0,0,0,13
11727.892721874892,failure,10,2,0,0,0,12
11727.892721874892,repair_start,10,2,1,0,1,12
11729.618031159198,repair_finish,10,3,0,0,0,13
11736.52865093944,failure,10,2,0,0,0,12
11736.52865093944,repair_start,10,2,1,0,1,12
11737.672463506326,repair_finish,10,3,0,0,0,13
11742.241174378301,failure,10,2,0,0,0,12
11742.241174378301,repair_start,10,2,1,0,1,12
11743.666769166266,repair_finish,10,3,0,0,0,13
11756.285299726058,failure,10,2,0,0,0,12
11756.285299726058,repair_start,10,2,1,0,1,12
11758.032268054389,repair_finish,10,3,0,0,0,13
11761.926368827708,failure,10,2,0,0,0,12
11761.926368827708,repair_start,10,2,1,0,1,12
11762.246040522581,failure,10,1,1,0,1,11
11762.246040522581,repair_queue,10,1,2,1,1,11
11763.216909869765,repair_finish,10,2,1,1,0,12
11763.216909869765,repair_start,10,2,1,0,1,12
11764.335787561135,repair_finish,10,3,0,0,0,13
11766.228322315628,failure,10,2,0,0,0,12
11766.228322315628,repair_start,10,2,1,0,1,12
11766.808955978437,repair_finish,10,3,0,0,0,13
11778.209795866822,failure,10,2,0,0,0,12
11778.209795866822,repair_start,10,2,1,0,1,12
11778.26533080654,repair_finish,10,3,0,0,0,13
11778.498916603736,failure,10,2,0,0,0,12
11778.498916603736,repair_start,10,2,1,0,1,12
11779.054717134331,repair_finish,10,3,0,0,0,13
11780.003647141359,failure,10,2,0,0,0,12
11780.003647141359,repair_start,10,2,1,0,1,12
11780.142059330392,repair_finish,10,3,0,0,0,13
11785.456868274674,failure,10,2,0,0,0,12
11785.456868274674,repair_start,10,2,1,0,1,12
11786.89926969869,failure,10,1,1,0,1,11
11786.89926969869,repair_queue,10,1,2,1,1,11
11788.921557956919,repair_finish,10,2,1,1,0,12
11788.921557956919,repair_start,10,2,1,0,1,12
11789.297486833455,failure,10,1,1,0,1,11
11789.297486833455,repair_queue,10,1,2,1,1,11
11790.365594464822,repair_finish,10,2,1,1,0,12
11790.365594464822,repair_start,10,2,1,0,1,12
11791.211106735003,repair_finish,10,3,0,0,0,13
11806.279438123787,failure,10,2,0,0,0,12
11806.279438123787,repair_start,10,2,1,0,1,12
11806.522560600843,repair_finish,10,3,0,0,0,13
11821.701418100272,failure,10,2,0,0,0,12
11821.701418100272,repair_start,10,2,1,0,1,12
11822.922483987242,repair_finish,10,3,0,0,0,13
11823.048079096023,failure,10,2,0,0,0,12
11823.048079096023,repair_start,10,2,1,0,1,12
11823.697052932977,repair_finish,10,3,0,0,0,13
11823.922917190182,failure,10,2,0,0,0,12
11823.922917190182,repair_start,10,2,1,0,1,12
11826.481044408127,repair_finish,10,3,0,0,0,13
11843.241554778557,failure,10,2,0,0,0,12
11843.241554778557,repair_start,10,2,1,0,1,12
11846.215228842299,repair_finish,10,3,0,0,0,13
11852.70982366283,failure,10,2,0,0,0,12
11852.70982366283,repair_start,10,2,1,0,1,12
11852.938740782623,repair_finish,10,3,0,0,0,13
11862.132324069406,failure,10,2,0,0,0,12
11862.132324069406,repair_start,10,2,1,0,1,12
11862.22372929153,failure,10,1,1,0,1,11
11862.22372929153,repair_queue,10,1,2,1,1,11
11863.0364913148,repair_finish,10,2,1,1,0,12
11863.0364913148,repair_start,10,2,1,0,1,12
11863.496485237343,repair_finish,10,3,0,0,0,13
11867.298161133405,failure,10,2,0,0,0,12
11867.298161133405,repair_start,10,2,1,0,1,12
11867.86284691278,repair_finish,10,3,0,0,0,13
11872.8842920374,failure,10,2,0,0,0,12
11872.8842920374,repair_start,10,2,1,0,1,12
11873.014691034099,repair_finish,10,3,0,0,0,13
11881.401832793665,failure,10,2,0,0,0,12
11881.401832793665,repair_start,10,2,1,0,1,12
11881.727437736923,repair_finish,10,3,0,0,0,13
11916.208474387307,failure,10,2,0,0,0,12
11916.208474387307,repair_start,10,2,1,0,1,12
11916.410803091383,repair_finish,10,3,0,0,0,13
11918.987773714807,failure,10,2,0,0,0,12
11918.987773714807,repair_start,10,2,1,0,1,12
11919.066116196334,failure,10,1,1,0,1,11
11919.066116196334,repair_queue,10,1,2,1,1,11
11919.41593640853,repair_finish,10,2,1,1,0,12
11919.41593640853,repair_start,10,2,1,0,1,12
11919.765906377348,repair_finish,10,3,0,0,0,13
11937.652703799411,failure,10,2,0,0,0,12
11937.652703799411,repair_start,10,2,1,0,1,12
11938.399820310415,failure,10,1,1,0,1,11
11938.399820310415,repair_queue,10,1,2,1,1,11
11938.523566236392,repair_finish,10,2,1,1,0,12
11938.523566236392,repair_start,10,2,1,0,1,12
11941.506217827462,repair_finish,10,3,0,0,0,13
11958.752323385592,failure,10,2,0,0,0,12
11958.752323385592,repair_start,10,2,1,0,1,12
11959.599507220468,repair_finish,10,3,0,0,0,13
11970.95067537717,failure,10,2,0,0,0,12
11970.95067537717,repair_start,10,2,1,0,1,12
11971.979935422913,repair_finish,10,3,0,0,0,13
11972.979890309218,failure,10,2,0,0,0,12
11972.979890309218,repair_start,10,2,1,0,1,12
11975.032338173853,repair_finish,10,3,0,0,0,13
11981.299931749993,failure,10,2,0,0,0,12
11981.299931749993,repair_start,10,2,1,0,1,12
11981.479332276127,repair_finish,10,3,0,0,0,13
12038.8212057804,failure,10,2,0,0,0,12
12038.8212057804,repair_start,10,2,1,0,1,12
12039.063973602766,repair_finish,10,3,0,0,0,13
12092.78462172916,failure,10,2,0,0,0,12
12092.78462172916,repair_start,10,2,1,0,1,12
12093.176317557312,repair_finish,10,3,0,0,0,13
12093.214960824906,failure,10,2,0,0,0,12
12093.214960824906,repair_start,10,2,1,0,1,12
12093.563051507415,repair_finish,10,3,0,0,0,13
12096.440964545314,failure,10,2,0,0,0,12
12096.440964545314,repair_start,10,2,1,0,1,12
12098.941264122315,repair_finish,10,3,0,0,0,13
12099.922236283071,failure,10,2,0,0,0,12
12099.922236283071,repair_start,10,2,1,0,1,12
12100.812233761046,repair_finish,10,3,0,0,0,13
12101.305790705577,failure,10,2,0,0,0,12
12101.305790705577,repair_start,10,2,1,0,1,12
12101.71472027863,repair_finish,10,3,0,0,0,13
12109.753646011017,failure,10,2,0,0,0,12
12109.753646011017,repair_start,10,2,1,0,1,12
12113.116883984316,repair_finish,10,3,0,0,0,13
12115.390038817968,failure,10,2,0,0,0,12
12115.390038817968,repair_start,10,2,1,0,1,12
12117.146702326656,repair_finish,10,3,0,0,0,13
12126.523013791513,failure,10,2,0,0,0,12
12126.523013791513,repair_start,10,2,1,0,1,12
12126.714115476998,repair_finish,10,3,0,0,0,13
12130.206980045674,failure,10,2,0,0,0,12
12130.206980045674,repair_start,10,2,1,0,1,12
12135.318769088406,repair_finish,10,3,0,0,0,13
12142.075840433637,failure,10,2,0,0,0,12
12142.075840433637,repair_start,10,2,1,0,1,12
12142.897684171516,repair_finish,10,3,0,0,0,13
12156.675635967478,failure,10,2,0,0,0,12
12156.675635967478,repair_start,10,2,1,0,1,12
12156.84078690417,repair_finish,10,3,0,0,0,13
12158.5734568716,failure,10,2,0,0,0,12
12158.5734568716,repair_start,10,2,1,0,1,12
12159.633277315224,repair_finish,10,3,0,0,0,13
12161.02428764432,failure,10,2,0,0,0,12
12161.02428764432,repair_start,10,2,1,0,1,12
12161.162174125999,repair_finish,10,3,0,0,0,13
12166.745559547404,failure,10,2,0,0,0,12
12166.745559547404,repair_start,10,2,1,0,1,12
12167.059833715726,repair_finish,10,3,0,0,0,13
12173.496193472583,failure,10,2,0,0,0,12
12173.496193472583,repair_start,10,2,1,0,1,12
12173.767938307748,repair_finish,10,3,0,0,0,13
12187.29116261535,failure,10,2,0,0,0,12
12187.29116261535,repair_start,10,2,1,0,1,12
12187.566263173634,repair_finish,10,3,0,0,0,13
12197.899083914685,failure,10,2,0,0,0,12
12197.899083914685,repair_start,10,2,1,0,1,12
12198.939562452848,repair_finish,10,3,0,0,0,13
12199.717456062006,failure,10,2,0,0,0,12
12199.717456062006,repair_start,10,2,1,0,1,12
12201.531356290541,repair_finish,10,3,0,0,0,13
12235.939675056708,failure,10,2,0,0,0,12
12235.939675056708,repair_start,10,2,1,0,1,12
12237.81341866354,repair_finish,10,3,0,0,0,13
12268.643148746847,failure,10,2,0,0,0,12
12268.643148746847,repair_start,10,2,1,0,1,12
12268.683041529228,repair_finish,10,3,0,0,0,13
12273.003074147657,failure,10,2,0,0,0,12
12273.003074147657,repair_start,10,2,1,0,1,12
12273.958324739244,repair_finish,10,3,0,0,0,13
12303.359205936056,failure,10,2,0,0,0,12
12303.359205936056,repair_start,10,2,1,0,1,12
12303.623537734851,repair_finish,10,3,0,0,0,13
12321.300729904671,failure,10,2,0,0,0,12
12321.300729904671,repair_start,10,2,1,0,1,12
12321.487481422446,repair_finish,10,3,0,0,0,13
12343.330851328385,failure,10,2,0,0,0,12
12343.330851328385,repair_start,10,2,1,0,1,12
12343.740681260804,repair_finish,10,3,0,0,0,13
12349.878381032655,failure,10,2,0,0,0,12
12349.878381032655,repair_start,10,2,1,0,1,12
12350.433806777639,repair_finish,10,3,0,0,0,13
12351.502429593402,failure,10,2,0,0,0,12
12351.502429593402,repair_start,10,2,1,0,1,12
12352.236285459447,repair_finish,10,3,0,0,0,13
12355.93027520303,failure,10,2,0,0,0,12
12355.93027520303,repair_start,10,2,1,0,1,12
12357.038940612789,repair_finish,10,3,0,0,0,13
12360.303308783235,failure,10,2,0,0,0,12
12360.303308783235,repair_start,10,2,1,0,1,12
12363.210820402464,repair_finish,10,3,0,0,0,13
12367.017016816919,failure,10,2,0,0,0,12
12367.017016816919,repair_start,10,2,1,0,1,12
12367.494286374547,repair_finish,10,3,0,0,0,13
12371.599880857986,failure,10,2,0,0,0,12
12371.599880857986,repair_start,10,2,1,0,1,12
12372.203790525906,repair_finish,10,3,0,0,0,13
12374.199296198634,failure,10,2,0,0,0,12
12374.199296198634,repair_start,10,2,1,0,1,12
12374.445759852812,repair_finish,10,3,0,0,0,13
12394.38300409512,failure,10,2,0,0,0,12
12394.38300409512,repair_start,10,2,1,0,1,12
12394.449502738806,failure,10,1,1,0,1,11
12394.449502738806,repair_queue,10,1,2,1,1,11
12396.05427259061,repair_finish,10,2,1,1,0,12
12396.05427259061,repair_start,10,2,1,0,1,12
12398.118584016322,repair_finish,10,3,0,0,0,13
12422.127536750442,failure,10,2,0,0,0,12
12422.127536750442,repair_start,10,2,1,0,1,12
12424.050316265819,repair_finish,10,3,0,0,0,13
12436.182897917506,failure,10,2,0,0,0,12
12436.182897917506,repair_start,10,2,1,0,1,12
12436.201731292449,repair_finish,10,3,0,0,0,13
12438.213909869084,failure,10,2,0,0,0,12
12438.213909869084,repair_start,10,2,1,0,1,12
12439.479246521285,repair_finish,10,3,0,0,0,13
12441.94629120273,failure,10,2,0,0,0,12
12441.94629120273,repair_start,10,2,1,0,1,12
12443.565322253042,repair_finish,10,3,0,0,0,13
12480.47434268168,failure,10,2,0,0,0,12
12480.47434268168,repair_start,10,2,1,0,1,12
12481.096664418055,repair_finish,10,3,0,0,0,13
12497.470207525026,failure,10,2,0,0,0,12
12497.470207525026,repair_start,10,2,1,0,1,12
12498.095543146546,repair_finish,10,3,0,0,0,13
12501.730991362216,failure,10,2,0,0,0,12
12501.730991362216,repair_start,10,2,1,0,1,12
12501.810113633277,repair_finish,10,3,0,0,0,13
12507.220488395775,failure,10,2,0,0,0,12
12507.220488395775,repair_start,10,2,1,0,1,12
12507.478916692417,failure,10,1,1,0,1,11
12507.478916692417,repair_queue,10,1,2,1,1,11
12507.619503387194,repair_finish,10,2,1,1,0,12
12507.619503387194,repair_start,10,2,1,0,1,12
12507.64898318858,repair_finish,10,3,0,0,0,13
12513.904883109917,failure,10,2,0,0,0,12
12513.904883109917,repair_start,10,2,1,0,1,12
12514.146757068016,repair_finish,10,3,0,0,0,13
12515.379838873201,failure,10,2,0,0,0,12
12515.379838873201,repair_start,10,2,1,0,1,12
12515.793369486462,repair_finish,10,3,0,0,0,13
12526.716939446926,failure,10,2,0,0,0,12
12526.716939446926,repair_start,10,2,1,0,1,12
12527.286393927785,repair_finish,10,3,0,0,0,13
12530.909800182184,failure,10,2,0,0,0,12
12530.909800182184,repair_start,10,2,1,0,1,12
12532.384697960835,repair_finish,10,3,0,0,0,13
12537.801991203249,failure,10,2,0,0,0,12
12537.801991203249,repair_start,10,2,1,0,1,12
12538.333336629112,failure,10,1,1,0,1,11
12538.333336629112,repair_queue,10,1,2,1,1,11
12539.236373657523,repair_finish,10,2,1,1,0,12
12539.236373657523,repair_start,10,2,1,0,1,12
12541.99367439649,repair_finish,10,3,0,0,0,13
12549.142031410216,failure,10,2,0,0,0,12
12549.142031410216,repair_start,10,2,1,0,1,12
12551.274006937927,repair_finish,10,3,0,0,0,13
12556.090465939616,failure,10,2,0,0,0,12
12556.090465939616,repair_start,10,2,1,0,1,12
12556.172196010517,repair_finish,10,3,0,0,0,13
12557.532048624415,failure,10,2,0,0,0,12
12557.532048624415,repair_start,10,2,1,0,1,12
12557.801585258372,repair_finish,10,3,0,0,0,13
12564.935960914705,failure,10,2,0,0,0,12
12564.935960914705,repair_start,10,2,1,0,1,12
12565.912500881677,repair_finish,10,3,0,0,0,13
12571.776589901152,failure,10,2,0,0,0,12
12571.776589901152,repair_start,10,2,1,0,1,12
12571.810362666032,repair_finish,10,3,0,0,0,13
12594.1175650365,failure,10,2,0,0,0,12
12594.1175650365,repair_start,10,2,1,0,1,12
12594.473742130673,repair_finish,10,3,0,0,0,13
12597.595692506302,failure,10,2,0,0,0,12
12597.595692506302,repair_start,10,2,1,0,1,12
12599.725016952767,repair_finish,10,3,0,0,0,13
12599.758080779107,failure,10,2,0,0,0,12
12599.758080779107,repair_start,10,2,1,0,1,12
12600.241329946613,repair_finish,10,3,0,0,0,13
12619.962290706728,failure,10,2,0,0,0,12
12619.962290706728,repair_start,10,2,1,0,1,12
12625.55192219227,repair_finish,10,3,0,0,0,13
12626.262471442842,failure,10,2,0,0,0,12
12626.262471442842,repair_start,10,2,1,0,1,12
12629.741523961751,repair_finish,10,3,0,0,0,13
12674.624711588958,failure,10,2,0,0,0,12
12674.624711588958,repair_start,10,2,1,0,1,12
12675.269425360282,repair_finish,10,3,0,0,0,13
12684.897150884748,failure,10,2,0,0,0,12
12684.897150884748,repair_start,10,2,1,0,1,12
12685.66739548174,failure,10,1,1,0,1,11
12685.66739548174,repair_queue,10,1,2,1,1,11
12687.843659478458,repair_finish,10,2,1,1,0,12
12687.843659478458,repair_start,10,2,1,0,1,12
12689.87749075189,repair_finish,10,3,0,0,0,13
12699.514540099422,failure,10,2,0,0,0,12
12699.514540099422,repair_start,10,2,1,0,1,12
12700.87393378927,failure,10,1,1,0,1,11
12700.87393378927,repair_queue,10,1,2,1,1,11
12701.215813717497,repair_finish,10,2,1,1,0,12
12701.215813717497,repair_start,10,2,1,0,1,12
12701.626579756241,repair_finish,10,3,0,0,0,13
12714.210232391395,failure,10,2,0,0,0,12
12714.210232391395,repair_start,10,2,1,0,1,12
12715.881412068726,repair_finish,10,3,0,0,0,13
12721.085714982313,failure,10,2,0,0,0,12
12721.085714982313,repair_start,10,2,1,0,1,12
12721.433602452076,repair_finish,10,3,0,0,0,13
12736.16956372008,failure,10,2,0,0,0,12
12736.16956372008,repair_start,10,2,1,0,1,12
12736.334865162238,repair_finish,10,3,0,0,0,13
12740.294758573176,failure,10,2,0,0,0,12
12740.294758573176,repair_start,10,2,1,0,1,12
12740.376359554004,failure,10,1,1,0,1,11
12740.376359554004,repair_queue,10,1,2,1,1,11
12740.986664853388,repair_finish,10,2,1,1,0,12
12740.986664853388,repair_start,10,2,1,0,1,12
12741.494938673633,repair_finish,10,3,0,0,0,13
12748.792851319022,failure,10,2,0,0,0,12
12748.792851319022,repair_start,10,2,1,0,1,12
12749.158267101782,repair_finish,10,3,0,0,0,13
12764.808985899137,failure,10,2,0,0,0,12
12764.808985899137,repair_start,10,2,1,0,1,12
12765.107693878299,repair_finish,10,3,0,0,0,13
12785.012329769765,failure,10,2,0,0,0,12
12785.012329769765,repair_start,10,2,1,0,1,12
12786.30654185973,repair_finish,10,3,0,0,0,13
12809.869668447865,failure,10,2,0,0,0,12
12809.869668447865,repair_start,10,2,1,0,1,12
12810.179297209193,repair_finish,10,3,0,0,0,13
12810.62149247488,failure,10,2,0,0,0,12
12810.62149247488,repair_start,10,2,1,0,1,12
12814.06654938064,repair_finish,10,3,0,0,0,13
12821.661005041662,failure,10,2,0,0,0,12
12821.661005041662,repair_start,10,2,1,0,1,12
12822.666164297205,repair_finish,10,3,0,0,0,13
12844.553185336714,failure,10,2,0,0,0,12
12844.553185336714,repair_start,10,2,1,0,1,12
12844.57032613596,repair_finish,10,3,0,0,0,13
12867.247981034201,failure,10,2,0,0,0,12
12867.247981034201,repair_start,10,2,1,0,1,12
12868.856928784631,repair_finish,10,3,0,0,0,13
12880.42119429085,failure,10,2,0,0,0,12
12880.42119429085,repair_start,10,2,1,0,1,12
12881.811838015434,repair_finish,10,3,0,0,0,13
12882.458753460109,failure,10,2,0,0,0,12
12882.458753460109,repair_start,10,2,1,0,1,12
12883.254831881115,repair_finish,10,3,0,0,0,13
12885.250155403437,failure,10,2,0,0,0,12
12885.250155403437,repair_start,10,2,1,0,1,12
12886.215278459513,repair_finish,10,3,0,0,0,13
12908.066149115364,failure,10,2,0,0,0,12
12908.066149115364,repair_start,10,2,1,0,1,12
12908.441050233321,repair_finish,10,3,0,0,0,13
12920.199068397693,failure,10,2,0,0,0,12
12920.199068397693,repair_start,10,2,1,0,1,12
12920.909335535129,repair_finish,10,3,0,0,0,13
12926.579565960747,failure,10,2,0,0,0,12
12926.579565960747,repair_start,10,2,1,0,1,12
12927.847891031555,failure,10,1,1,0,1,11
12927.847891031555,repair_queue,10,1,2,1,1,11
12932.419415465834,repair_finish,10,2,1,1,0,12
12932.419415465834,repair_start,10,2,1,0,1,12
12932.859602890458,repair_finish,10,3,0,0,0,13
12932.992423065765,failure,10,2,0,0,0,12
12932.992423065765,repair_start,10,2,1,0,1,12
12933.066277613283,repair_finish,10,3,0,0,0,13
12933.909466101542,failure,10,2,0,0,0,12
12933.909466101542,repair_start,10,2,1,0,1,12
12934.759969703788,repair_finish,10,3,0,0,0,13
12955.300448763699,failure,10,2,0,0,0,12
12955.300448763699,repair_start,10,2,1,0,1,12
12955.406886605148,repair_finish,10,3,0,0,0,13
12956.141035021252,failure,10,2,0,0,0,12
12956.141035021252,repair_start,10,2,1,0,1,12
12956.634053756132,repair_finish,10,3,0,0,0,13
12958.796825110723,failure,10,2,0,0,0,12
12958.796825110723,repair_start,10,2,1,0,1,12
12962.775793549265,repair_finish,10,3,0,0,0,13
12990.924988041828,failure,10,2,0,0,0,12
12990.924988041828,repair_start,10,2,1,0,1,12
12991.487156636567,failure,10,1,1,0,1,11
12991.487156636567,repair_queue,10,1,2,1,1,11
12991.902854395385,repair_finish,10,2,1,1,0,12
12991.902854395385,repair_start,10,2,1,0,1,12
12993.684762851986,repair_finish,10,3,0,0,0,13
13005.537546214735,failure,10,2,0,0,0,12
13005.537546214735,repair_start,10,2,1,0,1,12
13006.344283374532,repair_finish,10,3,0,0,0,13
13006.5344491566,failure,10,2,0,0,0,12
13006.5344491566,repair_start,10,2,1,0,1,12
13006.609613036908,repair_finish,10,3,0,0,0,13
13018.73284712079,failure,10,2,0,0,0,12
13018.73284712079,repair_start,10,2,1,0,1,12
13019.768021576845,repair_finish,10,3,0,0,0,13
13043.886828682726,failure,10,2,0,0,0,12
13043.886828682726,repair_start,10,2,1,0,1,12
13043.9362115174,repair_finish,10,3,0,0,0,13
13048.238898732963,failure,10,2,0,0,0,12
13048.238898732963,repair_start,10,2,1,0,1,12
13048.72539745401,repair_finish,10,3,0,0,0,13
13058.452369595874,failure,10,2,0,0,0,12
13058.452369595874,repair_start,10,2,1,0,1,12
13058.543722893466,repair_finish,10,3,0,0,0,13
13060.545374867714,failure,10,2,0,0,0,12
13060.545374867714,repair_start,10,2,1,0,1,12
13061.32432910552,repair_finish,10,3,0,0,0,13
13066.848918411075,failure,10,2,0,0,0,12
13066.848918411075,repair_start,10,2,1,0,1,12
13069.00120302191,repair_finish,10,3,0,0,0,13
13090.643524450596,failure,10,2,0,0,0,12
13090.643524450596,repair_start,10,2,1,0,1,12
13091.795741032152,repair_finish,10,3,0,0,0,13
13099.202532820951,failure,10,2,0,0,0,12
13099.202532820951,repair_start,10,2,1,0,1,12
13100.559539174554,repair_finish,10,3,0,0,0,13
13101.948009610065,failure,10,2,0,0,0,12
13101.948009610065,repair_start,10,2,1,0,1,12
13103.942973325013,repair_finish,10,3,0,0,0,13
13106.86710313047,failure,10,2,0,0,0,12
13106.86710313047,repair_start,10,2,1,0,1,12
13107.812616381429,failure,10,1,1,0,1,11
13107.812616381429,repair_queue,10,1,2,1,1,11
13109.708255414054,repair_finish,10,2,1,1,0,12
13109.708255414054,repair_start,10,2,1,0,1,12
13110.027521505479,repair_finish,10,3,0,0,0,13
13120.260942189096,failure,10,2,0,0,0,12
13120.260942189096,repair_start,10,2,1,0,1,12
13120.727447498492,repair_finish,10,3,0,0,0,13
13134.541159152091,failure,10,2,0,0,0,12
13134.541159152091,repair_start,10,2,1,0,1,12
13136.155367165797,repair_finish,10,3,0,0,0,13
13150.644679962932,failure,10,2,0,0,0,12
13150.644679962932,repair_start,10,2,1,0,1,12
13151.227006271753,repair_finish,10,3,0,0,0,13
13154.537946495162,failure,10,2,0,0,0,12
13154.537946495162,repair_start,10,2,1,0,1,12
13155.102673200889,repair_finish,10,3,0,0,0,13
13185.524839749489,failure,10,2,0,0,0,12
13185.524839749489,repair_start,10,2,1,0,1,12
13185.900500266609,repair_finish,10,3,0,0,0,13
13200.255792922251,failure,10,2,0,0,0,12
13200.255792922251,repair_start,10,2,1,0,1,12
13201.535038322536,repair_finish,10,3,0,0,0,13
13201.675219603327,failure,10,2,0,0,0,12
13201.675219603327,repair_start,10,2,1,0,1,12
13202.211744820906,repair_finish,10,3,0,0,0,13
13203.8370402822,failure,10,2,0,0,0,12
13203.8370402822,repair_start,10,2,1,0,1,12
13204.108147985271,repair_finish,10,3,0,0,0,13
13207.02156069406,failure,10,2,0,0,0,12
13207.02156069406,repair_start,10,2,1,0,1,12
13207.54577259529,repair_finish,10,3,0,0,0,13
13211.202886652609,failure,10,2,0,0,0,12
13211.202886652609,repair_start,10,2,1,0,1,12
13212.605333682788,failure,10,1,1,0,1,11
13212.605333682788,repair_queue,10,1,2,1,1,11
13212.669761156865,repair_finish,10,2,1,1,0,12
13212.669761156865,repair_start,10,2,1,0,1,12
13212.714370399071,repair_finish,10,3,0,0,0,13
13217.737675820688,failure,10,2,0,0,0,12
13217.737675820688,repair_start,10,2,1,0,1,12
13218.224654122074,repair_finish,10,3,0,0,0,13
13222.891130154954,failure,10,2,0,0,0,12
13222.891130154954,repair_start,10,2,1,0,1,12
13223.874413208481,repair_finish,10,3,0,0,0,13
13224.194169221964,failure,10,2,0,0,0,12
13224.194169221964,repair_start,10,2,1,0,1,12
13224.383741839569,repair_finish,10,3,0,0,0,13
13244.120245234526,failure,10,2,0,0,0,12
13244.120245234526,repair_start,10,2,1,0,1,12
13245.694787237335,repair_finish,10,3,0,0,0,13
13254.024717067647,failure,10,2,0,0,0,12
13254.024717067647,repair_start,10,2,1,0,1,12
13254.133197676108,repair_finish,10,3,0,0,0,13
13258.970329200427,failure,10,2,0,0,0,12
13258.970329200427,repair_start,10,2,1,0,1,12
13260.635156165996,repair_finish,10,3,0,0,0,13
13261.81711917299,failure,10,2,0,0,0,12
13261.81711917299,repair_start,10,2,1,0,1,12
13262.64300048827,repair_finish,10,3,0,0,0,13
13270.689489008833,failure,10,2,0,0,0,12
13270.689489008833,repair_start,10,2,1,0,1,12
13271.373049714939,failure,10,1,1,0,1,11
13271.373049714939,repair_queue,10,1,2,1,1,11
13271.463127469286,failure,10,0,2,1,1,10
13271.463127469286,repair_queue,10,0,3,2,1,10
13272.37735665802,repair_finish,10,1,2,2,0,11
13272.37735665802,repair_start,10,1,2,1,1,11
13274.284224777817,failure,10,0,2,1,1,10
13274.284224777817,repair_queue,10,0,3,2,1,10
13275.23158251019,repair_finish,10,1,2,2,0,11
13275.23158251019,repair_start,10,1,2,1,1,11
13275.236078333377,repair_finish,10,2,1,1,0,12
13275.236078333377,repair_start,10,2,1,0,1,12
13275.97561962621,repair_finish,10,3,0,0,0,13
13281.510755173083,failure,10,2,0,0,0,12
13281.510755173083,repair_start,10,2,1,0,1,12
13281.761335026007,repair_finish,10,3,0,0,0,13
13299.001385844274,failure,10,2,0,0,0,12
13299.001385844274,repair_start,10,2,1,0,1,12
13301.345447843725,repair_finish,10,3,0,0,0,13
13302.954484630312,failure,10,2,0,0,0,12
13302.954484630312,repair_start,10,2,1,0,1,12
13304.99854429602,repair_finish,10,3,0,0,0,13
13312.966752296099,failure,10,2,0,0,0,12
13312.966752296099,repair_start,10,2,1,0,1,12
